"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Slc35a1",1654.08798264956,0.379604680783691,0.0515677484224852,7.36128088575167,1.82153819829875e-13,7.49823353902893e-13
"Smim8",413.929308767846,0.226572351704305,0.101520458309769,2.23179007932534,0.0256288403193944,0.0483259682775297
"C9orf72",1534.94970161449,0.00218497859743591,0.054709066903812,0.0399381440973481,0.968142440757728,0.980042079960235
"Rnf20",4598.03794665937,0.434298727025481,0.0335281869646947,12.9532422222174,2.25236408167185e-38,1.74207616141417e-37
"Smc2",10815.4683395844,0.9875131155177,0.0361400155932479,27.3246455295443,2.16173965663029e-164,5.61902363464455e-163
"Polr1e",1051.71134420889,0.812699052830943,0.0647615514667815,12.5490979512405,4.02064074710677e-36,2.97956778371617e-35
"Exosc3",1627.93582930805,0.686412137662304,0.0521376078703553,13.1653937666095,1.38812036227518e-39,1.09664435085717e-38
"Tmod1",1.677047210941,1.24373690903826,1.64357776935575,0.756725317309311,0.449214443758909,0.576031570290595
"Xpa",480.482701032098,0.326995584989698,0.0915299369352397,3.57255337366896,0.000353517400887904,0.000856148776557909
"Ncbp1",7039.20499756443,0.646311564417297,0.0293201130607956,22.0432834988447,1.108030830219e-107,1.96165080209795e-106
"Trmo",300.688113111022,1.09416402147236,0.117975704137951,9.27448604326987,1.78477413365131e-20,9.21231901308908e-20
"Hemgn",3.08581699641075,1.12649524554607,1.19799203989067,0.940319474617608,0.34705371314605,0.471461282482979
"Anp32b",17282.6738095131,0.395215504386818,0.0252840269232984,15.6310347867349,4.4747674383378e-55,4.48354149213846e-54
"Nans",5618.37517895564,0.872628540870381,0.0340772267880764,25.6073813252818,1.2624736337374e-144,2.92935574622825e-143
"Coro2a",698.94684141746,1.15627722693741,0.0788543420682597,14.6634566545046,1.10501200895603e-48,1.01532856597333e-47
"Col15a1",149.262279941281,4.86362084732029,0.286350657990836,16.9848425753432,1.06338558166421e-64,1.20025910733625e-63
"Nr4a3",11.1185590891944,-0.405376128176446,0.617789986282033,-0.656171412903712,0.511713840125885,0.63470921726653
"Erp44",4293.49269111178,0.28690003652573,0.0375643621696975,7.63755911067131,2.21378413560471e-14,9.39145707640306e-14
"Invs",1099.58655731989,0.0280506419751027,0.0609610171336677,0.460140648795225,0.645415268792669,0.75271107959616
"Tex10",3121.03983655743,0.341131849090562,0.0401145805413799,8.50393658581747,1.83267672668119e-17,8.70424662498943e-17
"Tmeff1",558.054347541613,0.589485344709988,0.0851026481106359,6.92675677898577,4.3059794934292e-12,1.67356340415319e-11
"Cavin4",10.4928372956142,-0.074295377602714,0.636429970633018,-0.116737710401691,0.907067905985356,0.939380013705646
"Zfp618",291.032179475098,11.8163138277631,1.18238643048179,9.9936142052546,1.62544776106425e-23,9.1343582753733e-23
"Txn1",12989.0064180117,0.672146405405237,0.0290200669113018,23.161435411559,1.11500661638633e-118,2.13178645942434e-117
"Pappa",788.888715722031,1.00797117439015,0.0746603423229664,13.5007574708118,1.54776578379757e-41,1.25995531799075e-40
"Ugcg",2105.94017033696,0.754189457588419,0.0496548963542396,15.1886221291856,4.20669391781755e-52,4.04202162599187e-51
"Ptbp3",11763.1449547443,0.726480865520388,0.0291266912197744,24.9421007020246,2.6013082139227e-137,5.7566745946691e-136
"Hsdl2",1342.12994046451,0.286943730735738,0.0560585409408844,5.11864429433384,3.07739744148744e-07,9.39856072730286e-07
"Snx30",1430.42307712647,-0.0917266045142134,0.0556853599312998,-1.64723016296166,0.0995107462171336,0.164152576518418
"Zfp37",680.737310661696,-0.0559053153043665,0.0795750375293744,-0.702548400102602,0.482337228930015,0.607419640151364
"Wdr31",155.197776149807,0.158561912832914,0.156583631071235,1.01263402661022,0.311235000728254,0.431324442577296
"Bspry",48.7565950822353,2.95044184928057,0.336070264668075,8.77924100840822,1.64581515216039e-18,8.03397913182246e-18
"Pole3",3617.53061393993,0.491312504679634,0.0369159082408445,13.3089642945866,2.05308016518992e-40,1.64217198271541e-39
"Kdm4c",1744.14794093095,0.374565653804289,0.0515229345513987,7.26988198683882,3.59801691519525e-13,1.46288991539331e-12
"Dmac1",1186.31545892496,0.393951735402307,0.060101742843112,6.55474727963661,5.57361854371834e-11,2.06794124318421e-10
"Ptprd",2815.89484305531,-0.330693874384872,0.0411913240847339,-8.02824093987869,9.88801447588262e-16,4.41378037474181e-15
"Mpdz",7859.15614149394,0.636376778276405,0.0289261857233472,22.0000239355016,2.87826570987982e-107,5.07170268189169e-106
"Zdhhc21",2891.13417149853,1.00608291617998,0.0416910436113487,24.1318717170735,1.15747503980732e-128,2.39417376219206e-127
"Aco1",5443.49688140258,0.448706128909617,0.0315158745197134,14.237464000212,5.36384833335148e-46,4.70728984883195e-45
"Smim27",27.9257359655574,-0.0256624458481841,0.369037157692404,-0.0695389212529488,0.944560652940526,0.964928976250008
"Smu1",4954.86963394149,0.769428753369756,0.0333165584860185,23.0944847947801,5.26023447122118e-118,9.97226912739773e-117
"Dnaja1",12610.6683991314,0.749930763180358,0.0254938397835207,29.4161558065927,3.412921678856e-190,1.03557531750875e-188
"Aptx",909.626109210137,0.433143857298178,0.0703772310381299,6.15460214772451,7.52662000553606e-10,2.64626308372905e-09
"Slc44a1",18118.6091487542,0.704921085163756,0.0245173676510181,28.7519074314034,8.57366209566616e-182,2.47458560409445e-180
"Fktn",2336.99187512957,0.932901244353885,0.0503985596705254,18.5104743161832,1.69997189402563e-76,2.19793950921635e-75
"Spink4",4.53173840145989,1.38977495649423,0.930098789913684,1.49422294875064,0.135117356347432,0.215047684583822
"Bag1",8086.4393050022,0.772671469234672,0.028469663065508,27.1401690795136,3.3076466789423e-162,8.43187391489099e-161
"Tal2",5.8223469069059,1.05704272992918,0.844791488288804,1.25124689888899,0.210844412352603,0.314780769379078
"Chmp5",3843.37926044738,0.9331588735224,0.04112246817222,22.6921903037131,5.35058222098679e-114,9.86085988989074e-113
"Tmem38b",493.62906617054,0.030714622954487,0.0963305677716255,0.318846069996216,0.749843241275944,0.831253103088863
"Nfx1",6352.1710307419,0.0507587506571394,0.0312285062267484,1.62539797096227,0.104077787972236,0.17092692692752
"Rad23b",19960.5010255615,0.769035341477347,0.0224915533780264,34.1921844415011,3.15946713987677e-256,1.31307687935285e-254
"Aqp7",2.12178897496257,0.890337436760058,1.36646263262557,0.651563691170488,0.514682677106052,0.637660564628186
"Nol6",4563.07063847933,0.584568919941344,0.0361038175970273,16.1913326304163,5.80574600189449e-59,6.09698239638467e-58
"Elp1",4523.40590620836,0.464063383281647,0.0360551076953276,12.8709470847534,6.55928907755034e-38,5.0282664718596e-37
"Ubap2",11420.7855052043,0.216434733810556,0.0260240172890854,8.31673032669441,9.04231763613754e-17,4.19651017425121e-16
"Epb41l4b",265.027985146081,5.04930277243634,0.606081295825027,8.33106516769005,8.01182115777321e-17,3.72801711323206e-16
"Aqp3",21.6049703757513,-0.548918191249336,0.446205857171723,-1.23019046573852,0.218625789341388,0.324317615076992
"Dcaf12",4428.52538479167,0.407956775871753,0.0419193458079702,9.7319451916205,2.20338544793619e-22,1.20011914756292e-21
"Ubap1",3034.8858210548,0.716900184862553,0.0433298003901897,16.545199341026,1.7338986637969e-61,1.87698495699612e-60
"Kif24",961.937046523853,1.29450799871693,0.070782213475235,18.2886057832855,1.01990429727865e-74,1.28973724522008e-73
"Fam219a",903.408586704064,1.1447179277428,0.0757291078557656,15.1159568646054,1.27111167976832e-51,1.21460582269065e-50
"1110017D15Rik",3.94956812449966,1.41300632394523,1.1113879676056,1.27138889850449,0.203590330073551,0.305759467061233
"Nudt2",737.190787671325,0.855594013585964,0.0760213723310184,11.2546509928875,2.19694059772939e-29,1.41576418456141e-28
"Enho",27.9575787452143,0.0259518070756572,0.386975288025054,0.067063215349237,0.946531377839675,0.966476453194698
"Dctn3",2289.84280151617,0.543401497849807,0.0461580617111822,11.772623843045,5.40178353538802e-32,3.69834655936858e-31
"1700022I11Rik",4.9342075357947,1.33102030084421,0.937825863915715,1.41926166899128,0.15582274277437,0.24291191489558
"Vcp",38354.0707905622,0.717165736667396,0.0211837224453079,33.8545663312468,3.10897085331747e-251,1.27094728483618e-249
"Fancg",871.928936328467,0.967279005201408,0.0770855524242096,12.5481231538483,4.07043697111378e-36,3.01547627210946e-35
"Pigo",1518.15649375256,0.426317329369554,0.056098650638813,7.59942216996209,2.97455913307063e-14,1.25619811322239e-13
"Stoml2",3853.20072669297,0.160743124339175,0.0382811937183389,4.19901023781736,2.68084201057554e-05,7.16292950276653e-05
"Unc13b",224.368106097664,-3.71694188587345,0.176994308373742,-21.0003469604499,6.51083547543263e-98,1.04043798741739e-96
"Atp8b5",69.845694191275,-2.7384174012898,0.281481631962709,-9.72858293521825,2.2774337597925e-22,1.23955024582848e-21
"Tesk1",1774.70369774113,0.543459571434096,0.0526739478303598,10.3174262385714,5.87776409143526e-25,3.41929231130221e-24
"Cd72",21.6542793837958,0.719464842162959,0.447660819410443,1.60716509233592,0.108018157343745,0.176618445910607
"Ccdc107",1051.49449007627,0.0811883804726876,0.0648219304749088,1.25248322408593,0.210393837451621,0.314276843028318
"Car9",377.153757982593,-3.80706194225556,0.151183827338726,-25.1816745829953,6.3602450498118e-140,1.43578061947759e-138
"Tpm2",16.8459989296107,0.299952340394648,0.505648178052314,0.593203641215563,0.553044876089218,0.673126237968386
"Tln1",35757.1984882534,0.391272271548998,0.0205689974503907,19.0224279278894,1.11212270234181e-80,1.50541642621632e-79
"Creb3",3358.33452321462,0.878686881986572,0.0419466997951959,20.9476999686923,1.96914759100799e-97,3.12010672559715e-96
"Gba2",750.722919545329,0.829693695764418,0.0841413243037477,9.86071591610857,6.16085298080126e-23,3.40011336328757e-22
"Rgp1",2441.49184788903,0.528255429625586,0.0473761128059479,11.1502484762588,7.14066881409169e-29,4.5533408285887e-28
"Npr2",354.335689429818,-7.82050995597274,0.882405575368948,-8.86271593728639,7.80883656460058e-19,3.84777298528335e-18
"Hint2",273.282451232997,-0.392721021564048,0.131590583614394,-2.98441583567146,0.00284120353407213,0.00623113736442428
"Spaar",7.35697647326481,1.15007600117527,0.808009870499362,1.4233440000733,0.154636457684657,0.241347085560311
"Reck",120.500440636823,-0.947019944473857,0.196970493883493,-4.80792795815405,1.52502699288529e-06,4.44787999844766e-06
"Clta",8491.36676898675,0.504314426366099,0.0280162147393153,18.0008052857473,1.9200681738104e-72,2.372022682415e-71
"Gne",1842.00871356886,0.835302648416179,0.0495499251100941,16.8577984035341,9.19508709497816e-64,1.02805737565136e-62
"Glipr2",1100.08224041243,-1.27855647747679,0.0642936034880298,-19.8862158615021,5.35679829405575e-88,7.7554573627527e-87
"Snapc3",1322.53697220248,0.747007124632029,0.0599065119811353,12.4695479661253,1.09445127796009e-35,8.05223904897076e-35
"Psip1",9525.44903325781,0.697532108397518,0.0319290341941104,21.8463265802817,8.42428637648284e-106,1.46263826168989e-104
"Bnc2",2290.62248051948,0.279093498933331,0.0444241179144763,6.28247699753164,3.33220587154337e-10,1.19472678704802e-09
"Plin2",6670.56858679616,0.446406336205396,0.0311341199366992,14.3381710198655,1.26341340774794e-46,1.12323396835922e-45
"Rps6",39382.1403723226,0.1848827017356,0.0263502707848009,7.01634921498577,2.2774042756681e-12,8.95351595281019e-12
"Mllt3",1167.68262565026,-0.242103955235378,0.06119093702128,-3.95653289556887,7.60454206467773e-05,0.000195495682348747
"Hacd4",1527.1293687553,-0.607942694556274,0.0548740583898593,-11.0788724653291,1.58860490378455e-28,1.0064297733641e-27
"Usp24",9393.03495507772,0.720018882059163,0.0284001016247006,25.3526868168999,8.3937965991486e-142,1.92381368741343e-140
"Plpp3",356.609648404265,-3.19497203975874,0.139787788702619,-22.8558736740277,1.27749394445208e-115,2.38762874871658e-114
"Prkaa2",32.6339824962129,-6.52502908500394,0.848567125382106,-7.68946720869696,1.47748995611661e-14,6.30119199038804e-14
"Slc35d1",941.238104876614,0.316310713709801,0.069086251569671,4.57849002548378,4.68344493310822e-06,1.31958115132839e-05
"Mier1",3336.24145695267,0.229750591336359,0.0404324582816851,5.6823305111881,1.32871566673353e-08,4.38948619612648e-08
"Sgip1",0.865209759518992,0.013940583320107,2.19464138382353,0.00635210081376464,0.994931790915074,0.996320127984208
